trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Metals,materials_Minerals,materials_Fossil,materials_Other_Materials,materials_intensity
10700,2019,IN,IN,RETA1,HOTEL,1958.13,398649.055,42.0,42.0,398649.055,135756.15,114325.997,124116.676,398649.055,203.586613
5410,2019,IN,IN,GASDI,BUSIN,1755.52,396790.033,42.0,42.0,396790.033,159807.873,119724.606,81837.2,396790.033,226.024217
11811,2019,IN,IN,TEXTI,FURNI,1785.49,393262.828,42.0,42.0,393262.828,170213.979,110994.699,90117.777,393262.828,220.254848
6344,2019,IN,IN,LANDT,PADDY,1748.39,392487.007,42.0,42.0,392487.007,149586.376,136961.126,71840.299,392487.007,224.484816
9920,2019,IN,IN,RADIO,RADIO,1838.08,391613.209,42.0,42.0,391613.209,127250.618,130515.355,102097.423,391613.209,213.055585
5073,2019,IN,IN,FORES,CONST,1749.38,390499.262,42.0,42.0,390499.262,138412.684,155338.446,71974.13,390499.262,223.22152
2651,2019,IN,IN,COPP1,ELECT,2226.22,388181.024,42.0,42.0,388181.024,154352.992,140199.967,87723.324,388181.024,174.367773
2844,2019,IN,IN,CRUDE,KERO1,612.5,387944.166,42.0,42.0,387944.166,125676.106,137919.761,94968.891,387944.166,633.37823
5512,2019,IN,IN,GASDI,SUPPO,2014.66,385480.007,42.0,42.0,385480.007,111099.942,127481.599,107091.987,385480.007,191.3375
6388,2019,IN,IN,LANDT,WEARI,1562.85,383330.417,42.0,42.0,383330.417,140362.44,122239.631,93732.812,383330.417,245.276525
3090,2019,IN,IN,DISTR,EDUCA,1839.73,382315.748,42.0,42.0,382315.748,124692.681,147352.56,82638.311,382315.748,207.810792
2206,2019,IN,IN,COKIN,COKEO,1698.7,379186.737,42.0,42.0,379186.737,113014.058,120055.205,113780.801,379186.737,223.221721
4585,2019,IN,IN,FINAN,MOTO1,1752.79,378182.172,42.0,42.0,378182.172,131260.643,121799.308,97486.316,378182.172,215.760115
5191,2019,IN,IN,FOUND,ELECT,2037.85,378072.065,42.0,42.0,378072.065,123798.562,142835.25,82024.321,378072.065,185.524972
10778,2019,IN,IN,RETA1,WEARI,1742.07,375870.379,42.0,42.0,375870.379,125863.261,147539.398,74357.399,375870.379,215.760778
11784,2019,IN,IN,TEXTI,CHEM1,1999.57,374191.574,42.0,42.0,374191.574,166870.909,97658.973,82245.31,374191.574,187.136021
4513,2019,IN,IN,FINAN,BASIC,1847.76,373720.163,42.0,42.0,373720.163,115260.382,127182.98,97880.771,373720.163,202.255792
10405,2019,IN,IN,RECRE,RECRE,2014.39,372686.277,42.0,42.0,372686.277,140367.494,86368.002,116516.63,372686.277,185.011977
2518,2019,IN,IN,CONST,EDUCA,1858.37,372341.237,42.0,42.0,372341.237,119377.807,138031.753,91820.324,372341.237,200.359044
11622,2019,IN,IN,SUPPO,AIRTR,1527.75,370694.579,42.0,42.0,370694.579,143042.328,104310.719,90988.676,370694.579,242.640863
8379,2019,IN,IN,OILSE,FOOD5,1581.8,370435.978,42.0,42.0,370435.978,148193.565,127274.274,83755.287,370435.978,234.186356
12937,2019,IN,IN,WHOLE,PADDY,1768.71,369911.066,42.0,42.0,369911.066,138933.878,115052.494,96466.679,369911.066,209.141728
12083,2019,IN,IN,TRAN2,BITUM,1538.38,366875.01,42.0,42.0,366875.01,143462.699,129391.084,68679.887,366875.01,238.481396
4463,2019,IN,IN,FABRI,OFFIC,1553.25,365522.517,42.0,42.0,365522.517,113358.968,124084.625,104236.994,365522.517,235.32755
2581,2019,IN,IN,CONST,POSTT,1485.42,363916.605,42.0,42.0,363916.605,151678.449,83788.623,104561.007,363916.605,244.992396
1,2019,IN,IN,93197,93197,1619.56,363571.147,42.0,42.0,363571.147,114518.727,117799.548,102461.86,363571.147,224.487606
12897,2019,IN,IN,WHOLE,FURNI,1937.89,362830.37,42.0,42.0,362830.37,148964.241,115187.333,76700.823,362830.37,187.2296
12845,2019,IN,IN,WHOLE,ANIMA,1840.09,360768.474,42.0,42.0,360768.474,125489.273,110231.138,96239.528,360768.474,196.060233
6358,2019,IN,IN,LANDT,PUBLI,1879.59,360478.127,42.0,42.0,360478.127,132580.015,99636.321,110121.199,360478.127,191.78551
1482,2019,IN,IN,BUSIN,RENTI,1608.47,360290.715,42.0,42.0,360290.715,133879.983,106507.281,93588.859,360290.715,223.995918
12951,2019,IN,IN,WHOLE,PUBLI,1613.82,359480.991,42.0,42.0,359480.991,148686.746,135205.498,61250.793,359480.991,222.751602
4620,2019,IN,IN,FINAN,RENTI,1968.01,354978.879,42.0,42.0,354978.879,101854.762,145163.261,84709.108,354978.879,180.37453
10575,2019,IN,IN,RENTI,POSTT,1792.23,354894.372,42.0,42.0,354894.372,139613.294,103268.839,98337.723,354894.372,198.018319
9086,2019,IN,IN,POSTT,COMPU,1680.65,349743.615,42.0,42.0,349743.615,128118.435,110917.766,87193.701,349743.615,208.100208
12755,2019,IN,IN,WEARI,WEARI,1394.4,349155.461,42.0,42.0,349155.461,130169.295,107547.95,103006.912,349155.461,250.398351
7643,2019,IN,IN,MOTOR,LIQUE,1803.51,347445.988,42.0,42.0,347445.988,102608.506,134070.566,69429.711,347445.988,192.649882
12938,2019,IN,IN,WHOLE,PAPER,1592.86,346796.906,42.0,42.0,346796.906,112618.03,105450.592,84753.726,346796.906,217.71964
4284,2019,IN,IN,ELECT,CONST,1887.9,344936.56,42.0,42.0,344936.56,139258.917,110309.814,61747.22,344936.56,182.709127
10509,2019,IN,IN,RENTI,BUSIN,1576.97,342770.61,42.0,42.0,342770.61,128580.08,120315.899,69017.407,342770.61,217.36026
12949,2019,IN,IN,WHOLE,PRINT,1579.23,341458.389,42.0,42.0,341458.389,131308.519,89671.191,86735.982,341458.389,216.218277
1340,2019,IN,IN,BRICK,CONST,1590.19,340477.542,42.0,42.0,340477.542,134508.328,130046.448,57298.921,340477.542,214.111233
674,2019,IN,IN,BASIC,ALUM1,501.97,337741.077,42.0,42.0,337741.077,147826.727,95691.727,78054.625,337741.077,672.831199
12898,2019,IN,IN,WHOLE,GASDI,1570.47,336026.072,42.0,42.0,336026.072,136251.676,83137.67,92211.123,336026.072,213.965292
6271,2019,IN,IN,LANDT,CHEM1,1437.6,335385.539,42.0,42.0,335385.539,127654.618,121719.544,66140.94,335385.539,233.29545
12960,2019,IN,IN,WHOLE,RENTI,1779.67,335230.101,42.0,42.0,335230.101,129890.9,97973.14,67372.034,335230.101,188.366439
9394,2019,IN,IN,PRINT,FINAN,1815.4,334303.319,42.0,42.0,334303.319,139232.053,92605.393,75071.148,334303.319,184.148573
7518,2019,IN,IN,MOTO1,LANDT,1687.92,333476.155,42.0,42.0,333476.155,158314.812,93474.313,59335.988,333476.155,197.566327
2852,2019,IN,IN,CRUDE,NONSP,519.77,329404.129,42.0,42.0,329404.129,104438.673,121738.793,74071.859,329404.129,633.749791
736,2019,IN,IN,BASIC,MEDIC,570.95,327712.927,42.0,42.0,327712.927,127114.552,95360.268,84643.962,327712.927,573.978329
5909,2019,IN,IN,HOTEL,LANDT,1549.48,327056.489,42.0,42.0,327056.489,126956.13,95211.645,75932.762,327056.489,211.074999
6348,2019,IN,IN,LANDT,PFERT,1804.87,325228.911,42.0,42.0,325228.911,136670.324,102059.255,65224.856,325228.911,180.1952
5814,2019,IN,IN,HEALT,PUBLI,1706.78,324855.678,42.0,42.0,324855.678,127249.641,90649.561,82074.046,324855.678,190.332485
698,2019,IN,IN,BASIC,CRUDE,516.05,323454.966,42.0,42.0,323454.966,141624.268,97883.925,63915.024,323454.966,626.789974
1494,2019,IN,IN,BUSIN,SUPPO,1451.77,323352.929,42.0,42.0,323352.929,102802.458,127957.77,60446.601,323352.929,222.730136
9384,2019,IN,IN,PRINT,EDUCA,1632.1,323080.329,42.0,42.0,323080.329,122137.783,113413.601,69550.886,323080.329,197.953758
697,2019,IN,IN,BASIC,COPP1,510.85,321272.322,42.0,42.0,321272.322,123280.686,118000.25,65405.716,321272.322,628.897567
30,2019,IN,IN,93197,CONST,1525.79,321108.571,42.0,42.0,321108.571,112391.439,100166.107,81586.037,321108.571,210.453975
6285,2019,IN,IN,LANDT,DISTR,1426.5,318736.28,42.0,42.0,318736.28,111401.264,103298.963,85003.918,318736.28,223.439383
10965,2019,IN,IN,RUBBE,FURNI,1416.14,317144.448,42.0,42.0,317144.448,98624.276,136205.547,63719.215,317144.448,223.949926
4632,2019,IN,IN,FINAN,SUPPO,1496.75,316042.58,42.0,42.0,316042.58,99427.018,110331.515,76575.264,316042.58,211.152551
5442,2019,IN,IN,GASDI,FURNI,1532.28,309400.623,42.0,42.0,309400.623,111430.964,101860.499,80202.518,309400.623,201.921726
6286,2019,IN,IN,LANDT,EDUCA,1433.74,309357.356,42.0,42.0,309357.356,122436.899,84878.164,70147.967,309357.356,215.769495
5513,2019,IN,IN,GASDI,TEXTI,1402.76,308510.917,42.0,42.0,308510.917,98668.094,104298.736,83472.349,308510.917,219.931362
5756,2019,IN,IN,HEALT,FINAN,1619.94,308444.723,42.0,42.0,308444.723,117559.924,118772.061,52741.037,308444.723,190.405029
754,2019,IN,IN,BASIC,PREC1,451.21,306375.225,42.0,42.0,306375.225,113388.208,88460.54,84676.619,306375.225,679.008056
5966,2019,IN,IN,HOTEL,SUPPO,1397.31,305434.344,42.0,42.0,305434.344,111473.527,115017.695,63832.871,305434.344,218.587389
5435,2019,IN,IN,GASDI,FINAN,1665.97,304862.304,42.0,42.0,304862.304,103721.907,93113.547,88920.137,304862.304,182.993874
5923,2019,IN,IN,HOTEL,MEMBE,1252.88,304301.33,42.0,42.0,304301.33,127694.041,67590.132,90436.307,304301.33,242.881465
1762,2019,IN,IN,CEREA,HOTEL,1339.93,303563.01,42.0,42.0,303563.01,95934.255,97719.649,76580.165,303563.01,226.551394
9448,2019,IN,IN,PRINT,PUBLI,1418.27,303228.086,42.0,42.0,303228.086,107807.684,99710.967,66853.295,303228.086,213.801382
8755,2019,IN,IN,PFERT,MOTOR,1357.85,302442.035,42.0,42.0,302442.035,96909.476,97275.805,79984.685,302442.035,222.735969
4540,2019,IN,IN,FINAN,DISTR,1560.01,301294.739,42.0,42.0,301294.739,104741.196,91062.678,95786.134,301294.739,193.136415
4356,2019,IN,IN,ELECT,RADIO,1268.59,300828.588,42.0,42.0,300828.588,105211.262,100341.534,75716.655,300828.588,237.136181
9376,2019,IN,IN,PRINT,COMPU,1474.35,298921.209,42.0,42.0,298921.209,113621.833,105614.105,63312.054,298921.209,202.747793
2858,2019,IN,IN,CRUDE,REFI1,465.23,298271.78,42.0,42.0,298271.78,107986.483,104343.915,53274.444,298271.78,641.127571
2545,2019,IN,IN,CONST,LANDT,1420.31,298237.846,42.0,42.0,298237.846,116878.176,79515.584,77622.398,298237.846,209.980811
1950,2019,IN,IN,CHEM1,PUBLI,1339.52,297132.447,42.0,42.0,297132.447,120516.693,81084.993,67363.014,297132.447,221.82009
10440,2019,IN,IN,REFI1,GASDI,1302.47,297072.656,42.0,42.0,297072.656,83333.496,124715.895,66815.122,297072.656,228.084068
6055,2019,IN,IN,INSUR,FINAN,1320.81,296487.547,42.0,42.0,296487.547,94378.888,115293.592,65575.531,296487.547,224.474033
11971,2019,IN,IN,TRAN1,DISTR,1349.48,296038.562,42.0,42.0,296038.562,126821.921,94484.43,53509.066,296038.562,219.372323
8787,2019,IN,IN,PFERT,VEGET,1417.61,294658.508,42.0,42.0,294658.508,124978.07,90765.237,75292.019,294658.508,207.855833
11126,2019,IN,IN,SALEM,MOTO1,1475.06,293805.771,42.0,42.0,293805.771,110180.819,97956.767,64231.123,293805.771,199.182251
8761,2019,IN,IN,PFERT,OILSE,1213.43,291580.995,42.0,42.0,291580.995,116768.46,92422.448,64670.11,291580.995,240.294862
12441,2019,IN,IN,VEGET,HOTEL,1272.23,290446.585,42.0,42.0,290446.585,90396.485,94891.276,77883.684,290446.585,228.29723
6371,2019,IN,IN,LANDT,RUBBE,1381.74,288481.279,42.0,42.0,288481.279,89338.465,92997.822,88700.053,288481.279,208.781159
1450,2019,IN,IN,BUSIN,MOTO1,1241.16,288339.044,42.0,42.0,288339.044,95499.455,109503.655,65187.403,288339.044,232.314161
5500,2019,IN,IN,GASDI,RENTI,1470.73,287878.879,42.0,42.0,287878.879,103321.326,106093.095,70914.914,287878.879,195.738769
1484,2019,IN,IN,BUSIN,RETA1,1361.0,285707.506,42.0,42.0,285707.506,103803.47,101361.936,57167.484,285707.506,209.924692
2608,2019,IN,IN,CONST,SUPPO,1231.57,285136.756,42.0,42.0,285136.756,121159.427,98984.843,56767.884,285136.756,231.52298
10939,2019,IN,IN,RUBBE,CHEM1,1193.76,284952.154,42.0,42.0,284952.154,104440.573,89972.234,72537.178,284952.154,238.701375
1429,2019,IN,IN,BUSIN,HOTEL,1408.42,284423.844,42.0,42.0,284423.844,94030.833,91219.659,74481.43,284423.844,201.945332
4584,2019,IN,IN,FINAN,MEMBE,1313.49,282664.943,42.0,42.0,282664.943,90401.524,105495.056,57650.346,282664.943,215.201443
8217,2019,IN,IN,NONSP,GASDI,1469.08,281811.466,42.0,42.0,281811.466,95257.8,99681.025,64107.811,281811.466,191.828536
5192,2019,IN,IN,FOUND,FABRI,1449.3,281600.188,42.0,42.0,281600.188,101533.961,86570.515,62363.12,281600.188,194.300827
6340,2019,IN,IN,LANDT,NONME,1294.78,279137.549,42.0,42.0,279137.549,126159.261,82433.313,63460.672,279137.549,215.586856
6308,2019,IN,IN,LANDT,HEALT,1452.36,278500.509,42.0,42.0,278500.509,104600.405,95059.179,68983.138,278500.509,191.757215
9856,2019,IN,IN,RADIO,COMPU,1294.58,277025.575,42.0,42.0,277025.575,87747.055,103382.843,67031.634,277025.575,213.988765
5654,2019,IN,IN,GLASS,GLASS,1324.23,276477.228,42.0,42.0,276477.228,111195.178,91865.173,57372.061,276477.228,208.78339
5420,2019,IN,IN,GASDI,COMPU,1276.13,274935.6,42.0,42.0,274935.6,88500.516,88127.187,77621.469,274935.6,215.444821
7638,2019,IN,IN,MOTOR,KEROS,1287.95,274542.919,42.0,42.0,274542.919,88130.266,88540.272,71130.2,274542.919,213.162715
458,2019,IN,IN,ANIMA,HOTEL,1382.62,273926.798,42.0,42.0,273926.798,97171.997,115557.554,55092.23,273926.798,198.121536
10734,2019,IN,IN,RETA1,PADDY,1163.0,273501.163,42.0,42.0,273501.163,101002.084,90102.438,70693.939,273501.163,235.16867
10661,2019,IN,IN,RETA1,CHEM1,1186.63,273055.414,42.0,42.0,273055.414,86903.779,93723.135,78128.324,273055.414,230.109987
9582,2019,IN,IN,PRIVA,PRIVA,1448.68,271207.84,42.0,42.0,271207.84,74378.765,101501.613,67487.02,271207.84,187.210316
1673,2019,IN,IN,CERAM,CERAM,1178.83,270736.107,42.0,42.0,270736.107,88200.152,88230.594,71308.43,270736.107,229.665098
6382,2019,IN,IN,LANDT,TRAN1,1318.95,268946.443,42.0,42.0,268946.443,107879.868,76576.01,61371.044,268946.443,203.909506
8951,2019,IN,IN,PLANT,RUBBE,1366.23,267762.193,42.0,42.0,267762.193,97134.739,103657.668,41999.702,267762.193,195.986176
2782,2019,IN,IN,CROPS,MEATA,1351.46,265155.08,42.0,42.0,265155.08,89029.359,93593.48,56530.608,265155.08,196.198985
6296,2019,IN,IN,LANDT,FABRI,1334.67,263804.575,42.0,42.0,263804.575,105143.817,86113.809,67157.729,263804.575,197.655282
9729,2019,IN,IN,PUBLI,PUBLI,1232.56,263009.886,42.0,42.0,263009.886,119121.759,78382.353,50292.113,263009.886,213.385057
10706,2019,IN,IN,RETA1,LANDT,1103.56,260521.321,42.0,42.0,260521.321,90694.597,76880.952,72248.785,260521.321,236.073545
4389,2019,IN,IN,FABRI,BASIC,1086.15,260311.939,42.0,42.0,260311.939,90499.496,84964.662,61568.788,260311.939,239.664815
6564,2019,IN,IN,LEATH,MOTO1,1328.29,259721.938,42.0,42.0,259721.938,95709.107,97290.632,57489.561,259721.938,195.53105
12972,2019,IN,IN,WHOLE,SUPPO,1041.95,259513.981,42.0,42.0,259513.981,91318.031,85150.985,64575.518,259513.981,249.065676
9075,2019,IN,IN,POSTT,BUSIN,1152.98,259502.402,42.0,42.0,259502.402,95995.634,89300.751,62291.449,259502.402,225.071035
5977,2019,IN,IN,HOTEL,WHOLE,1455.5,258966.98,42.0,42.0,258966.98,72420.708,99551.193,73309.897,258966.98,177.923037
12935,2019,IN,IN,WHOLE,OFFIC,1293.26,257480.727,42.0,42.0,257480.727,92596.277,75754.843,68700.91,257480.727,199.094325
2514,2019,IN,IN,CONST,CRUDE,1130.94,257080.987,42.0,42.0,257080.987,93930.216,95914.725,46569.054,257080.987,227.316203
7655,2019,IN,IN,MOTOR,NAPHT,1200.65,256146.837,42.0,42.0,256146.837,65592.97,111570.422,57130.723,256146.837,213.340138
7856,2019,IN,IN,NATUR,NATU1,1219.78,255285.657,42.0,42.0,255285.657,77965.577,88552.291,58329.09,255285.657,209.288279
6305,2019,IN,IN,LANDT,GASDI,1166.61,253654.086,42.0,42.0,253654.086,102066.996,73499.401,60760.663,253654.086,217.428349
4761,2019,IN,IN,FISHF,HOTEL,1169.97,253205.665,42.0,42.0,253205.665,90744.86,76760.622,62439.513,253205.665,216.420648
12953,2019,IN,IN,WHOLE,RADIO,1131.41,252325.589,42.0,42.0,252325.589,84350.765,102318.242,49484.406,252325.589,223.018701
12890,2019,IN,IN,WHOLE,FINAN,1242.94,252138.117,42.0,42.0,252138.117,93572.737,75031.143,66863.234,252138.117,202.856226
9997,2019,IN,IN,RAILW,GASDI,1328.87,251595.267,42.0,42.0,251595.267,77496.952,92418.623,58959.353,251595.267,189.330233
806,2019,IN,IN,BEVER,HOTEL,1217.69,251464.826,42.0,42.0,251464.826,69775.178,105697.767,59475.208,251464.826,206.509724
6362,2019,IN,IN,LANDT,RAWMI,1161.67,250338.359,42.0,42.0,250338.359,92374.702,83051.809,54990.164,250338.359,215.498686
7408,2019,IN,IN,MEMBE,MEMBE,1111.39,250179.846,42.0,42.0,250179.846,91558.848,90665.324,51951.482,250179.846,225.10536
6074,2019,IN,IN,INSUR,LANDT,1147.97,248786.341,42.0,42.0,248786.341,102476.386,76199.851,44416.173,248786.341,216.718504
2458,2019,IN,IN,COMPU,PUBLI,1200.89,247075.403,42.0,42.0,247075.403,89086.161,91626.148,50528.693,247075.403,205.743576
6369,2019,IN,IN,LANDT,RETA1,1221.49,246795.437,42.0,42.0,246795.437,90602.037,73631.098,60771.4,246795.437,202.044582
8536,2019,IN,IN,PAPER,FINAN,1106.38,245458.877,42.0,42.0,245458.877,86320.75,77715.884,61302.469,245458.877,221.857659
5952,2019,IN,IN,HOTEL,REALE,1028.72,243580.31,42.0,42.0,243580.31,86611.124,95153.373,49739.527,243580.31,236.779989
3097,2019,IN,IN,DISTR,FINAN,1025.25,242583.486,42.0,42.0,242583.486,81304.878,83490.807,60130.678,242583.486,236.609106
6345,2019,IN,IN,LANDT,PAPER,1153.33,242448.517,42.0,42.0,242448.517,84713.259,80382.62,62633.774,242448.517,210.216085
9123,2019,IN,IN,POSTT,LANDT,1027.7,242422.65,42.0,42.0,242422.65,74267.591,83481.702,62051.354,242422.65,235.888538
9216,2019,IN,IN,POULT,HOTEL,1158.4,241506.494,42.0,42.0,241506.494,91713.572,88190.986,46260.553,241506.494,208.482816
5428,2019,IN,IN,GASDI,EDUCA,1259.48,240808.084,42.0,42.0,240808.084,80706.438,72745.698,70311.461,240808.084,191.196433
11670,2019,IN,IN,SUPPO,FISH5,1096.01,239619.601,42.0,42.0,239619.601,104131.047,61723.235,58608.333,239619.601,218.629028
9193,2019,IN,IN,POSTT,WHOLE,1168.97,238789.005,42.0,42.0,238789.005,82642.549,90633.871,51022.617,238789.005,204.272997
5289,2019,IN,IN,FURNI,CONST,1076.54,238077.67,42.0,42.0,238077.67,70762.42,94859.38,54559.193,238077.67,221.150789
766,2019,IN,IN,BASIC,RUBBE,417.1,236817.788,42.0,42.0,236817.788,83819.68,58931.527,73913.342,236817.788,567.772208
4429,2019,IN,IN,FABRI,FOUND,1233.76,236179.797,42.0,42.0,236179.797,85213.847,76957.565,60451.689,236179.797,191.430908
12977,2019,IN,IN,WHOLE,TRANS,1432.07,236152.245,42.0,42.0,236152.245,69526.06,97647.755,62327.309,236152.245,164.902725
11609,2019,IN,IN,SUGAR,SUGAR,1147.21,236134.615,42.0,42.0,236134.615,70058.496,84358.74,60552.686,236134.615,205.833819
7681,2019,IN,IN,MOTOR,RENTI,986.41,236029.525,42.0,42.0,236029.525,92197.073,74230.497,56778.307,236029.525,239.281359
12947,2019,IN,IN,WHOLE,PREC1,1065.77,235792.448,42.0,42.0,235792.448,78900.867,84340.088,52536.658,235792.448,221.241401
11789,2019,IN,IN,TEXTI,CONST,1161.91,235752.712,42.0,42.0,235752.712,72198.399,71676.95,76159.43,235752.712,202.90101
7715,2019,IN,IN,NAPHT,CONST,1138.55,235313.576,42.0,42.0,235313.576,81440.875,101227.204,42522.251,235313.576,206.678298
5134,2019,IN,IN,FORES,RAWMI,1207.43,234710.321,42.0,42.0,234710.321,85360.436,84082.514,57851.921,234710.321,194.388346
10584,2019,IN,IN,RENTI,RECRE,1113.27,234238.329,42.0,42.0,234238.329,87077.557,76184.642,55350.38,234238.329,210.405678
12351,2019,IN,IN,VEGE1,HOTEL,1124.88,233653.42,42.0,42.0,233653.42,88696.303,61389.54,69517.858,233653.42,207.714085
8470,2019,IN,IN,PADDY,POULT,1039.12,233351.909,42.0,42.0,233351.909,88186.795,67242.367,63333.862,233351.909,224.566854
1901,2019,IN,IN,CHEM1,FURNI,1018.11,233027.629,42.0,42.0,233027.629,78152.112,78070.088,51987.581,233027.629,228.882566
12276,2019,IN,IN,TRANS,PUBLI,957.86,232282.444,42.0,42.0,232282.444,88438.902,70800.613,59944.388,232282.444,242.501455
5411,2019,IN,IN,GASDI,CEMEN,1050.27,231879.151,42.0,42.0,231879.151,75548.2,78309.31,66207.694,231879.151,220.780515
8949,2019,IN,IN,PLANT,RETA1,1203.06,231875.615,42.0,42.0,231875.615,78701.531,75122.762,57402.501,231875.615,192.738197
6265,2019,IN,IN,LANDT,BUSIN,1136.99,231605.508,42.0,42.0,231605.508,78795.31,80299.716,56850.212,231605.508,203.700567
1857,2019,IN,IN,CHEM1,93197,979.13,231516.239,42.0,42.0,231516.239,82575.213,82070.531,45108.48,231516.239,236.450971
9990,2019,IN,IN,RAILW,FISH5,894.09,231167.43,42.0,42.0,231167.43,75636.24,85964.356,61254.603,231167.43,258.550515
4752,2019,IN,IN,FISHF,FISHF,1159.19,230424.816,42.0,42.0,230424.816,81147.604,70810.98,71014.557,230424.816,198.780887
1479,2019,IN,IN,BUSIN,RECRE,994.74,229587.714,42.0,42.0,229587.714,92962.184,65197.576,48953.223,229587.714,230.801731
5901,2019,IN,IN,HOTEL,HEALT,1183.58,229280.995,42.0,42.0,229280.995,109288.822,68149.554,36935.412,229280.995,193.718207
6297,2019,IN,IN,LANDT,FINAN,1178.94,229278.781,42.0,42.0,229278.781,88395.766,56761.948,63560.294,229278.781,194.478753
1168,2019,IN,IN,BITUM,FABRI,1002.72,228220.319,42.0,42.0,228220.319,99252.334,71811.074,41377.668,228220.319,227.601244
9269,2019,IN,IN,PREC1,FABRI,1095.95,227462.533,42.0,42.0,227462.533,73757.703,81979.051,45397.874,227462.533,207.548276
4633,2019,IN,IN,FINAN,TEXTI,1256.41,226472.754,42.0,42.0,226472.754,92509.079,56976.092,71500.516,226472.754,180.253861
4678,2019,IN,IN,FISH5,HOTEL,1005.04,225755.337,42.0,42.0,225755.337,77700.706,82911.905,50186.992,225755.337,224.623236
2619,2019,IN,IN,CONST,WHOLE,972.2,224859.726,42.0,42.0,224859.726,58560.433,82948.032,65398.997,224859.726,231.289576
9268,2019,IN,IN,PREC1,ELECT,1273.14,223616.161,42.0,42.0,223616.161,86700.273,56979.208,57547.629,223616.161,175.641454
4956,2019,IN,IN,FOOD5,BEVER,1195.04,223395.443,42.0,42.0,223395.443,77513.076,71307.63,60786.916,223395.443,186.935536
12878,2019,IN,IN,WHOLE,DISTR,1111.87,222930.955,42.0,42.0,222930.955,75953.101,86758.465,51756.023,222930.955,200.500917
12386,2019,IN,IN,VEGE1,RAWMI,1000.01,222480.748,42.0,42.0,222480.748,78827.753,69403.441,54587.817,222480.748,222.478523
10642,2019,IN,IN,RETA1,ANIMA,1013.69,221748.111,42.0,42.0,221748.111,62442.204,86669.526,50409.552,221748.111,218.753377
2652,2019,IN,IN,COPP1,FABRI,1093.91,221574.449,42.0,42.0,221574.449,73769.491,74867.149,62105.997,221574.449,202.552723
7571,2019,IN,IN,MOTO1,TRANS,1006.1,219620.454,42.0,42.0,219620.454,89365.556,61152.336,60810.507,219620.454,218.288892
