trade_id,year,region1,region2,industry1,industry2,amount,total_impact_value,factor_count,unique_factors,air_emissions,employment,water,CO2_total,CH4_total,N2O_total,NOX_total,Water_total,Employment_total,impact_intensity
8740,2019,IN,IN,PFERT,GASDI,2182.79,81707201.215,150.0,150.0,48712.602,81610206.814,48281.8,17863.491,22821.833,5378.308,2601.272,41596.265,81610206.814,37432.460848
12960,2019,IN,IN,WHOLE,RENTI,1779.67,80299659.983,150.0,150.0,42735.291,80213488.094,43436.599,12128.896,24601.867,3659.35,2310.435,36753.716,80213488.094,45120.533573
10974,2019,IN,IN,RUBBE,LANDT,1701.28,79920137.966,150.0,150.0,34670.033,79844472.622,40995.31,12662.817,16022.522,3844.411,2049.273,35507.587,79844472.622,46976.47534
8407,2019,IN,IN,OILSE,OILSE,2445.53,79377714.06,150.0,150.0,53451.286,79263235.742,61027.032,20188.981,22694.963,7062.019,3440.056,54396.425,79263235.742,32458.286776
12903,2019,IN,IN,WHOLE,HOTEL,2654.21,78777740.92,150.0,150.0,62620.905,78653325.274,61794.741,19501.799,34756.739,4526.432,3792.113,52833.071,78653325.274,29680.296932
10007,2019,IN,IN,RAILW,LANDT,2575.17,78654044.142,150.0,150.0,66055.418,78529026.142,58962.583,21163.08,35545.911,5919.086,3261.643,51126.152,78529026.142,30543.243414
11608,2019,IN,IN,SUGAR,SUGA1,2723.13,78317938.484,150.0,150.0,66251.222,78188250.848,63436.414,21295.637,34364.069,6569.236,4007.653,51269.412,78188250.848,28760.264286
9974,2019,IN,IN,RAILW,CONST,2436.91,77683458.788,150.0,150.0,46869.964,77581772.374,54816.45,15147.772,25367.809,3245.908,3085.869,46053.537,77581772.374,31877.853014
6310,2019,IN,IN,LANDT,HOTEL,2282.62,77598728.091,150.0,150.0,47318.819,77498093.19,53316.082,15981.97,24511.652,3720.748,2999.183,45712.331,77498093.19,33995.4649
6379,2019,IN,IN,LANDT,SUPPO,3566.58,77529932.707,150.0,150.0,87448.124,77360316.646,82167.937,31574.471,42514.464,8863.572,4225.158,73341.494,77360316.646,21737.892521
12845,2019,IN,IN,WHOLE,ANIMA,1840.09,76029995.86,150.0,150.0,46135.65,75942649.568,41210.641,15900.636,23463.635,4281.931,2323.549,34820.893,75942649.568,41318.628904
9394,2019,IN,IN,PRINT,FINAN,1815.4,75769631.799,150.0,150.0,42669.183,75685129.116,41833.5,13983.681,22069.346,4263.757,2204.484,37342.523,75685129.116,41737.155337
12748,2019,IN,IN,WEARI,TEXTI,3750.49,75604064.623,150.0,150.0,86941.05,75431819.618,85303.955,30726.448,41742.746,9301.269,4916.494,72212.246,75431819.618,20158.449862
9274,2019,IN,IN,PREC1,FOUND,2503.25,74897084.291,150.0,150.0,53995.807,74779746.248,63342.236,12322.222,29758.086,8460.647,3431.276,54945.026,74779746.248,29919.937797
2455,2019,IN,IN,COMPU,POSTT,2219.81,74075368.892,150.0,150.0,50285.957,73976152.097,48930.838,20074.634,21844.138,5513.781,2640.541,42396.968,73976152.097,33370.139288
9086,2019,IN,IN,POSTT,COMPU,1680.65,73744173.193,150.0,150.0,34934.324,73669708.772,39530.097,13517.794,16719.472,2588.934,1991.302,32826.668,73669708.772,43878.364438
2527,2019,IN,IN,CONST,FINAN,2018.09,73700257.952,150.0,150.0,46794.258,73608317.154,45146.54,13783.45,25292.544,5010.481,2661.686,38776.68,73608317.154,36519.807319
12849,2019,IN,IN,WHOLE,BEVER,2254.24,73570533.255,150.0,150.0,52197.052,73464200.516,54135.687,19836.524,26067.038,3728.95,2373.921,46637.516,73464200.516,32636.513084
10668,2019,IN,IN,RETA1,CONST,2656.08,73562642.15,150.0,150.0,61507.555,73439306.371,61828.224,17986.521,37499.931,2728.839,3131.54,51510.764,73439306.371,27695.943703
1406,2019,IN,IN,BUSIN,EDUCA,3020.04,73431181.937,150.0,150.0,69595.285,73289050.472,72536.179,18798.74,41984.56,4869.971,3756.861,62291.069,73289050.472,24314.638858
9047,2019,IN,IN,PLAST,RUBBE,2140.77,72436420.598,150.0,150.0,54466.055,72331363.919,50590.624,19586.13,26375.312,5735.464,2604.569,43733.661,72331363.919,33836.619813
1478,2019,IN,IN,BUSIN,REALE,2496.82,72184692.783,150.0,150.0,64462.389,72054233.896,65996.498,21259.611,32790.367,7272.312,3035.846,57506.827,72054233.896,28910.651462
12889,2019,IN,IN,WHOLE,FABRI,2193.21,72058731.002,150.0,150.0,55210.832,71954280.09,49240.079,17302.086,28152.313,6690.14,2981.353,41265.892,71954280.09,32855.372263
9914,2019,IN,IN,RADIO,POSTT,2145.56,71798291.868,150.0,150.0,49093.875,71703149.293,46048.701,20883.936,21296.253,4340.151,2530.328,41143.558,71703149.293,33463.660708
2641,2019,IN,IN,COPP1,COPP1,2763.51,71539312.575,150.0,150.0,62515.915,71403836.586,72960.074,19851.606,34007.258,4673.536,3708.24,63969.448,71403836.586,25887.119126
4605,2019,IN,IN,FINAN,POSTT,2217.67,71345360.513,150.0,150.0,49130.733,71241665.733,54564.047,17814.552,21739.026,6223.954,3305.298,48657.804,71241665.733,32171.31517
5814,2019,IN,IN,HEALT,PUBLI,1706.78,70337539.018,150.0,150.0,32886.531,70266906.565,37745.922,8035.476,19964.573,2958.074,1885.926,31928.167,70266906.565,41210.665123
11971,2019,IN,IN,TRAN1,DISTR,1349.48,69462171.024,150.0,150.0,32810.731,69395559.11,33801.183,11353.323,18063.858,1698.039,1579.038,28209.439,69395559.11,51473.286765
1340,2019,IN,IN,BRICK,CONST,1590.19,69365044.259,150.0,150.0,41987.286,69288292.813,34764.159,16898.738,20264.639,2605.182,2186.388,29302.253,69288292.813,43620.601475
9446,2019,IN,IN,PRINT,PRINT,2788.88,69253588.519,150.0,150.0,57774.044,69129570.7,66243.775,24308.208,26458.325,3359.447,3572.114,57520.36,69129570.7,24832.043157
5512,2019,IN,IN,GASDI,SUPPO,2014.66,67807469.361,150.0,150.0,40426.2,67721950.269,45092.892,9111.937,23566.059,4535.572,3055.122,38606.643,67721950.269,33657.02866
8961,2019,IN,IN,PLANT,WHOLE,2000.81,67130459.138,150.0,150.0,50151.893,67035299.593,45007.651,20295.411,22492.46,4602.509,2616.6,38771.11,67035299.593,33551.641154
3212,2019,IN,IN,EDUCA,EDUCA,1805.64,67114734.622,150.0,150.0,38034.654,67034120.38,42579.588,11766.756,18692.72,5144.244,2376.825,37170.678,67034120.38,37169.499248
10778,2019,IN,IN,RETA1,WEARI,1742.07,67024822.285,150.0,150.0,45453.844,66939420.727,39947.713,11713.754,26371.703,4800.672,2469.722,34474.055,66939420.727,38474.241727
5410,2019,IN,IN,GASDI,BUSIN,1755.52,67012766.236,150.0,150.0,46333.667,66927845.282,38587.287,17738.189,24340.288,1608.058,2505.762,33569.904,66927845.282,38172.601985
1882,2019,IN,IN,CHEM1,CONST,2553.67,66701902.946,150.0,150.0,57497.462,66583493.953,60911.53,21209.898,29980.852,2901.528,3153.868,52319.712,66583493.953,26120.016661
5881,2019,IN,IN,HOTEL,EDUCA,2138.11,65793631.006,150.0,150.0,50012.863,65697124.298,46493.845,12741.869,28302.016,5817.988,3073.884,40447.399,65697124.298,30771.864406
5909,2019,IN,IN,HOTEL,LANDT,1549.48,65197996.664,150.0,150.0,31469.908,65133008.527,33518.229,8297.165,17414.386,3869.855,1806.889,30680.779,65133008.527,42077.339923
4513,2019,IN,IN,FINAN,BASIC,1847.76,64115693.572,150.0,150.0,42420.292,64027635.773,45637.507,15239.893,23374.009,1143.398,2597.363,39566.183,64027635.773,34699.145761
5873,2019,IN,IN,HOTEL,CONST,2029.37,64062497.403,150.0,150.0,45888.747,63968311.066,48297.59,16500.221,21481.496,5137.193,2570.756,42426.472,63968311.066,31567.677359
9920,2019,IN,IN,RADIO,RADIO,1838.08,63988028.241,150.0,150.0,44634.387,63903407.471,39986.383,16633.954,21997.95,3694.508,2190.475,34679.072,63903407.471,34812.428317
5872,2019,IN,IN,HOTEL,COMPU,2001.2,63950521.811,150.0,150.0,48109.464,63861036.49,41375.856,13368.137,27776.158,4134.683,2751.514,35006.684,63861036.49,31956.087253
12951,2019,IN,IN,WHOLE,PUBLI,1613.82,63729654.251,150.0,150.0,31453.266,63662407.176,35793.81,11284.192,15063.038,3389.802,1636.246,30982.957,63662407.176,39489.939554
6344,2019,IN,IN,LANDT,PADDY,1748.39,63091816.63,150.0,150.0,38267.086,63014137.719,39411.824,12170.097,20915.211,2709.21,2450.259,34415.355,63014137.719,36085.665458
6271,2019,IN,IN,LANDT,CHEM1,1437.6,63025756.092,150.0,150.0,32109.102,62962503.471,31143.52,7511.608,18474.585,3904.514,2185.414,27332.299,62962503.471,43840.954432
11622,2019,IN,IN,SUPPO,AIRTR,1527.75,62411535.752,150.0,150.0,28234.484,62349651.005,33650.263,6472.056,15040.347,4723.823,1865.051,28698.006,62349651.005,40851.9298
759,2019,IN,IN,BASIC,RADIO,2995.43,61505058.983,150.0,150.0,74204.036,61359108.073,71746.874,20166.88,40838.815,9505.292,3480.13,63393.33,61359108.073,20532.964877
4463,2019,IN,IN,FABRI,OFFIC,1553.25,61475237.039,150.0,150.0,31715.578,61406834.266,36687.195,13036.81,14697.47,1876.08,2072.397,30681.883,61406834.266,39578.456165
4541,2019,IN,IN,FINAN,EDUCA,2301.83,61298345.849,150.0,150.0,48519.082,61199883.222,49943.545,19771.486,23423.861,2415.619,2817.884,41493.139,61199883.222,26630.266288
4284,2019,IN,IN,ELECT,CONST,1887.9,60999862.015,150.0,150.0,136214.207,60737793.398,125854.41,47509.448,71666.225,14785.015,2126.929,109517.198,60737793.398,32310.960334
1482,2019,IN,IN,BUSIN,RENTI,1608.47,60697024.36,150.0,150.0,36893.612,60622911.23,37219.518,13668.897,18723.879,2673.316,1738.665,31435.953,60622911.23,37735.875932
5948,2019,IN,IN,HOTEL,PUBLI,2552.38,60282204.571,150.0,150.0,59649.77,60165499.836,57054.965,15261.861,35703.653,4868.951,3676.554,50927.865,60165499.836,23618.036723
509,2019,IN,IN,AUXIL,AUXIL,1891.74,60040067.371,150.0,150.0,49306.698,59946550.725,44209.949,16338.804,27499.737,3134.809,2243.175,37509.765,59946550.725,31738.012291
4540,2019,IN,IN,FINAN,DISTR,1560.01,60026860.906,150.0,150.0,39451.435,59953228.091,34181.379,9848.857,22540.855,5119.092,1873.982,29395.894,59953228.091,38478.510334
11126,2019,IN,IN,SALEM,MOTO1,1475.06,59884426.496,150.0,150.0,29416.876,59823973.085,31036.536,10958.116,14525.811,2057.6,1842.652,27380.073,59823973.085,40597.959741
10965,2019,IN,IN,RUBBE,FURNI,1416.14,59578174.491,150.0,150.0,31631.399,59512978.644,33564.448,9644.75,17009.986,3157.862,1764.246,28670.402,59512978.644,42070.822441
2518,2019,IN,IN,CONST,EDUCA,1858.37,59519217.679,150.0,150.0,38936.08,59436389.707,43891.892,14878.607,20144.574,1561.137,2289.343,39706.397,59436389.707,32027.646636
1494,2019,IN,IN,BUSIN,SUPPO,1451.77,59465573.998,150.0,150.0,33507.374,59396737.084,35329.54,10340.653,18833.2,2118.551,2169.734,31669.027,59396737.084,40960.740336
7673,2019,IN,IN,MOTOR,PUBLI,1954.52,59328195.676,150.0,150.0,39248.017,59246348.709,42598.95,13237.464,18234.888,5288.49,2379.958,35743.026,59246348.709,30354.355891
10700,2019,IN,IN,RETA1,HOTEL,1958.13,58864306.414,150.0,150.0,45963.022,58771416.38,46927.011,11392.248,28274.067,3662.128,2456.464,41509.194,58771416.38,30061.490511
1429,2019,IN,IN,BUSIN,HOTEL,1408.42,58621905.6,150.0,150.0,30472.119,58557800.408,33633.074,11615.608,12404.969,4710.826,1675.445,29967.329,58557800.408,41622.460346
5756,2019,IN,IN,HEALT,FINAN,1619.94,58596193.525,150.0,150.0,34019.228,58523705.929,38468.368,9309.527,19879.502,2861.792,1808.217,32719.76,58523705.929,36171.829528
9162,2019,IN,IN,POSTT,PUBLI,2510.12,58381560.226,150.0,150.0,60442.66,58261967.656,59149.91,18447.526,32898.313,5661.792,3284.205,47718.11,58261967.656,23258.473789
12897,2019,IN,IN,WHOLE,FURNI,1937.89,58342968.04,150.0,150.0,48504.522,58251300.404,43163.114,17444.458,25656.41,3264.324,2123.434,36967.875,58251300.404,30106.439499
1950,2019,IN,IN,CHEM1,PUBLI,1339.52,58049782.753,150.0,150.0,29299.034,57991722.602,28761.117,9758.702,15212.958,2553.391,1727.342,25944.44,57991722.602,43336.256833
3090,2019,IN,IN,DISTR,EDUCA,1839.73,57907781.43,150.0,150.0,29564.153,57838067.179,40150.098,7438.073,17847.294,1627.325,2508.696,35121.345,57838067.179,31476.239138
458,2019,IN,IN,ANIMA,HOTEL,1382.62,57725566.234,150.0,150.0,29613.126,57661292.143,34660.965,8172.167,17354.833,2351.916,1699.093,30243.064,57661292.143,41750.854345
2823,2019,IN,IN,CROPS,TOBAC,1883.27,57171233.759,150.0,150.0,41681.579,57091641.288,37910.892,19308.498,16026.253,3322.839,2839.393,31722.158,57091641.288,30357.428175
8787,2019,IN,IN,PFERT,VEGET,1417.61,56787254.195,150.0,150.0,24874.957,56729377.069,33002.168,5270.743,16000.693,2248.276,1248.155,28829.844,56729377.069,40058.446396
5212,2019,IN,IN,FOUND,MACHI,2367.66,56720669.199,150.0,150.0,58349.92,56607508.132,54811.147,21532.416,31511.024,2275.739,2985.13,48062.571,56607508.132,23956.424993
6358,2019,IN,IN,LANDT,PUBLI,1879.59,56219718.395,150.0,150.0,36897.815,56142139.618,40680.962,13089.865,16508.681,4950.851,2223.716,35103.924,56142139.618,29910.628592
6055,2019,IN,IN,INSUR,FINAN,1320.81,55988597.245,150.0,150.0,29510.505,55929040.314,30046.426,12399.64,15105.971,465.83,1438.062,25126.88,55929040.314,42389.592178
4632,2019,IN,IN,FINAN,SUPPO,1496.75,55984177.543,150.0,150.0,39098.603,55911065.759,34013.181,13474.168,20641.263,3092.228,1812.06,28646.738,55911065.759,37403.826653
1,2019,IN,IN,93197,93197,1619.56,55168063.569,150.0,150.0,36442.849,55091043.168,40577.552,11694.465,17487.675,5181.086,1947.296,35540.962,55091043.168,34063.612073
6286,2019,IN,IN,LANDT,EDUCA,1433.74,54613154.241,150.0,150.0,30166.892,54552451.158,30536.192,8866.764,17894.846,1789.268,1603.953,25279.051,54552451.158,38091.393308
10405,2019,IN,IN,RECRE,RECRE,2014.39,54602749.307,150.0,150.0,45628.736,54512173.504,44947.067,13698.169,23769.683,5785.049,2358.304,35822.763,54512173.504,27106.344505
9997,2019,IN,IN,RAILW,GASDI,1328.87,54594835.97,150.0,150.0,29890.551,54531908.959,33036.461,11282.505,14148.703,2700.729,1718.48,28527.927,54531908.959,41083.654511
4956,2019,IN,IN,FOOD5,BEVER,1195.04,54261862.653,150.0,150.0,24679.715,54155328.641,81854.296,7291.454,14308.33,1507.243,1511.137,68603.109,54155328.641,45405.896583
12938,2019,IN,IN,WHOLE,PAPER,1592.86,54207585.076,150.0,150.0,40829.617,54128628.663,38126.796,13638.97,21025.141,3836.721,2260.271,32989.302,54128628.663,34031.606717
12937,2019,IN,IN,WHOLE,PADDY,1768.71,54032132.112,150.0,150.0,35678.237,53957216.589,39237.286,16563.681,14701.149,2359.059,1937.129,33954.082,53957216.589,30548.892759
5513,2019,IN,IN,GASDI,TEXTI,1402.76,53690565.766,150.0,150.0,29200.188,53631058.292,30307.286,5741.694,17124.506,4177.504,2062.544,26206.74,53631058.292,38274.947793
11784,2019,IN,IN,TEXTI,CHEM1,1999.57,52822312.306,150.0,150.0,41633.224,52733049.174,47629.909,14195.126,20390.934,4360.663,2522.281,41701.122,52733049.174,26416.835773
270,2019,IN,IN,AIRTR,SUPPO,1940.51,52794657.965,150.0,150.0,102776.601,52645344.261,46537.103,34800.429,55541.799,10096.722,2303.574,40575.075,52645344.261,27206.588971
4633,2019,IN,IN,FINAN,TEXTI,1256.41,52764245.589,150.0,150.0,31080.397,52702956.23,30208.962,10961.742,15242.618,3513.591,1310.809,25518.667,52702956.23,41996.040774
7518,2019,IN,IN,MOTO1,LANDT,1687.92,52681908.206,150.0,150.0,37998.977,52605273.923,38635.306,11825.511,20410.188,3686.509,1926.544,32967.572,52605273.923,31211.14046
10575,2019,IN,IN,RENTI,POSTT,1792.23,52511994.741,150.0,150.0,39738.368,52431008.924,41247.448,13556.351,21180.379,2803.395,2038.169,34905.154,52431008.924,29299.807916
5500,2019,IN,IN,GASDI,RENTI,1470.73,52264588.269,150.0,150.0,35627.703,52197444.308,31516.258,12538.85,18102.223,2920.164,2059.871,27314.256,52197444.308,35536.494305
9729,2019,IN,IN,PUBLI,PUBLI,1232.56,52159227.979,150.0,150.0,29282.694,52103102.254,26843.031,11703.736,13069.17,2801.873,1675.108,23409.083,52103102.254,42317.800333
2919,2019,IN,IN,DAIRY,PADDY,1941.08,52088432.255,150.0,150.0,41083.701,52003632.145,43716.408,14708.102,21749.645,2292.413,2314.884,37367.399,52003632.145,26834.768405
2206,2019,IN,IN,COKIN,COKEO,1698.7,51926493.909,150.0,150.0,44687.221,51846202.177,35604.511,13401.328,25433.352,3381.804,2429.266,31380.324,51846202.177,30568.372231
11811,2019,IN,IN,TEXTI,FURNI,1785.49,51476321.194,150.0,150.0,45500.818,51388688.667,42131.709,16912.673,21043.427,4807.827,2596.886,36359.332,51388688.667,28830.360962
5435,2019,IN,IN,GASDI,FINAN,1665.97,51241024.475,150.0,150.0,39430.826,51159700.984,41892.665,15367.774,18463.275,3598.083,1921.521,37180.499,51159700.984,30757.471308
2581,2019,IN,IN,CONST,POSTT,1485.42,51214011.402,150.0,150.0,34238.056,51143435.978,36337.368,9924.034,19192.65,2814.478,2301.428,31338.011,51143435.978,34477.798469
5192,2019,IN,IN,FOUND,FABRI,1449.3,50892666.438,150.0,150.0,32714.752,50823961.681,35990.005,13299.688,15099.612,2427.49,1813.766,30987.056,50823961.681,35115.342881
12755,2019,IN,IN,WEARI,WEARI,1394.4,49753238.7,150.0,150.0,27823.1,49694565.217,30850.384,11769.181,11822.233,2110.139,2007.076,25237.608,49694565.217,35680.750645
9384,2019,IN,IN,PRINT,EDUCA,1632.1,49721552.218,150.0,150.0,36881.98,49649143.475,35526.763,12533.397,19137.652,2870.338,2249.549,30332.934,49649143.475,30464.770675
9448,2019,IN,IN,PRINT,PUBLI,1418.27,49665192.304,150.0,150.0,31861.1,49597823.732,35507.473,12303.265,13654.982,4043.875,1718.273,29836.182,49597823.732,35018.150496
6382,2019,IN,IN,LANDT,TRAN1,1318.95,49643474.216,150.0,150.0,34298.441,49580295.791,28879.984,9245.205,18909.22,4606.692,1482.085,24796.375,49580295.791,37638.632409
6255,2019,IN,IN,LANDT,BASIC,2323.7,49537713.429,150.0,150.0,47929.347,49439097.262,50686.82,19859.568,22763.396,2028.603,3186.187,42737.708,49439097.262,21318.463411
8755,2019,IN,IN,PFERT,MOTOR,1357.85,49333466.705,150.0,150.0,31392.675,49268893.348,33180.682,10075.394,15371.228,3875.636,1974.237,27889.242,49268893.348,36332.044559
12083,2019,IN,IN,TRAN2,BITUM,1538.38,49293314.117,150.0,150.0,30573.373,49228931.835,33808.91,8434.274,16967.528,2734.763,2286.262,28275.382,49228931.835,32042.352421
4564,2019,IN,IN,FINAN,HOTEL,1091.65,49053496.355,150.0,150.0,26901.552,49001298.741,25296.061,7845.264,16060.968,1589.42,1325.824,21827.285,49001298.741,44935.186511
747,2019,IN,IN,BASIC,OFFIC,1593.75,48813129.327,150.0,150.0,33122.189,48745370.142,34636.996,13532.725,14595.272,3178.14,1699.497,28576.087,48745370.142,30627.845852
5654,2019,IN,IN,GLASS,GLASS,1324.23,48713998.33,150.0,150.0,31735.608,48652693.691,29569.032,12683.943,16012.703,948.43,1986.173,24975.528,48652693.691,36786.659666
8949,2019,IN,IN,PLANT,RETA1,1203.06,48575284.596,150.0,150.0,27701.137,48517504.306,30079.153,9925.067,12464.947,3480.36,1772.041,26343.808,48517504.306,40376.443898
7638,2019,IN,IN,MOTOR,KEROS,1287.95,48510742.638,150.0,150.0,31344.111,48445163.719,34234.808,9402.095,17620.181,2688.649,1532.083,29613.435,48445163.719,37665.082214
6348,2019,IN,IN,LANDT,PFERT,1804.87,48409171.55,150.0,150.0,41996.725,48324575.828,42598.997,14335.623,20464.406,4828.034,2305.93,38252.253,48324575.828,26821.41736
4585,2019,IN,IN,FINAN,MOTO1,1752.79,48305128.047,150.0,150.0,38708.569,48223335.697,43083.781,13247.181,19224.695,3827.361,2311.726,37785.11,48223335.697,27558.993403
6308,2019,IN,IN,LANDT,HEALT,1452.36,48188658.994,150.0,150.0,35960.658,48119431.395,33266.94,14277.25,19316.409,698.9,1571.879,29124.239,48119431.395,33179.55534
6388,2019,IN,IN,LANDT,WEARI,1562.85,47876374.441,150.0,150.0,39272.117,47797237.634,39864.69,13490.892,19715.974,3695.34,2243.627,35102.094,47797237.634,30634.017622
12898,2019,IN,IN,WHOLE,GASDI,1570.47,47468339.358,150.0,150.0,33114.598,47402220.082,33004.677,9724.535,17151.828,4823.342,1383.25,28108.0,47402220.082,30225.562639
5428,2019,IN,IN,GASDI,EDUCA,1259.48,47367147.105,150.0,150.0,28432.895,47311044.154,27670.057,8783.284,14297.139,3741.082,1507.521,24047.177,47311044.154,37608.494859
5442,2019,IN,IN,GASDI,FURNI,1532.28,47289370.456,150.0,150.0,36324.583,47219881.502,33164.37,11161.733,18523.346,4787.239,1759.843,28543.627,47219881.502,30862.094693
6564,2019,IN,IN,LEATH,MOTO1,1328.29,47203518.782,150.0,150.0,27917.982,47146602.914,28997.886,10523.083,12375.274,3438.206,1545.21,25241.215,47146602.914,35537.058008
5073,2019,IN,IN,FORES,CONST,1749.38,47178090.475,150.0,150.0,37593.567,47099750.985,40745.923,12360.164,17712.899,5437.255,1998.698,36695.802,47099750.985,26968.463384
12978,2019,IN,IN,WHOLE,VEGE1,992.75,47118915.952,150.0,150.0,21469.734,47074163.68,23282.538,7818.752,10588.731,1632.117,1421.988,20226.835,47074163.68,47463.022868
2545,2019,IN,IN,CONST,LANDT,1420.31,46956897.655,150.0,150.0,38189.915,46888565.262,30142.478,13522.179,19989.799,2748.392,1827.641,26758.789,46888565.262,33061.020239
5022,2019,IN,IN,FOOD5,POULT,2002.07,46504506.817,150.0,150.0,50694.936,46297523.697,156288.184,15287.484,28520.853,4261.724,2473.377,135796.19,46297523.697,23228.212209
12441,2019,IN,IN,VEGET,HOTEL,1272.23,46391020.994,150.0,150.0,24993.816,46339255.365,26771.813,7273.602,15118.665,1027.568,1452.502,22622.474,46339255.365,36464.33506
